"","attitude_index_base","contactOnly_cats_index_base","contactOnly_raw_index_base","contactOnly_index_base","in_index_base","vio_index_base","attitude_cw_base","contactOnly_cw_base","contactOnly_cats_cw_base","contactOnly_raw_cw_base","in_cw_base","vio_cw_base","attitude_index_end","contactOnly_cats_index_end","contactOnly_raw_index_end","contactOnly_index_end","in_index_end","vio_index_end","attitude_cw_end","contactOnly_cw_end","contactOnly_cats_cw_end","contactOnly_raw_cw_end","in_cw_end","vio_cw_end","attitude_index","contactOnly_cats_index","contactOnly_raw_index","contactOnly_index","in_index","vio_index","attitude_cw","contactOnly_cw","contactOnly_cats_cw","contactOnly_raw_cw","in_cw","vio_cw","violence_group.criminals_base","violence_group.defend_group_base","violence_group.defend_religion_base","violence_group.government_base","violence_group.maintain_culture_base","violence_group.retaliate_base","violence_group.criminals_end","violence_group.defend_group_end","violence_group.defend_religion_end","violence_group.government_end","violence_group.maintain_culture_end","violence_group.retaliate_end","violence_group.criminals","violence_group.defend_group","violence_group.defend_religion","violence_group.government","violence_group.maintain_culture","violence_group.retaliate","comm","psu","state","treatment","radio_base","age_base","ethnic2fulani_base","female_base","income_month_base","outgroup_atts_group.trust_rel"
"15",0.335801587301587,0.1,0.436,0.0399090909090909,0.830746584287724,0.727891156462585,0.365126430556934,0.0941868671461738,0.0823372435187916,0.156726752521344,-0.902847282936418,0.657774975659709,0.29781512605042,0.0313725490196078,0.0470588235294118,0.0133689839572193,0.43717930913575,0.641938997821351,0.210760222687656,0.05263816064213,0.0752423969125231,0.0567122910235438,-0.610901751854588,0.295270658520479,-0.0379864612511672,-0.0686274509803922,-0.388941176470588,-0.0265401069518717,0.393567275151974,-0.0859521586412343,-0.154366207869278,-0.0415487065040438,-0.00709484660626848,-0.1000144614978,0.291945531081831,-0.36250431713923,0.63265306122449,0.687074829931973,0.73469387755102,0.857142857142857,0.727891156462585,0.727891156462585,0.46,0.581699346405229,0.646666666666667,0.891156462585034,0.573333333333333,0.712418300653595,-0.17265306122449,-0.105375483526744,-0.0880272108843538,0.0340136054421769,-0.154557823129252,-0.0154728558089903,"34.farmers","34","ben",0,2.46,36.62,0.02,0.46,26730,0.0432156862745098
"16",0.344214285714286,0.356,1.3,0.109483982683983,0.81466254771951,0.5,0.32276501327046,0.68039376871491,0.726162036873451,0.5808965405161,-0.827927158922206,0.19769981410019,0.154302832244009,0.0156862745098039,0.0352941176470588,0.00160427807486631,0.703446195637186,0.689542483660131,0.052545599986832,0.0151925066685937,0.0347984187564254,0.0160584460090884,-1,0.246925889887154,-0.189911453470277,-0.340313725490196,-1.26470588235294,-0.107879704609116,0.111216352082324,0.189542483660131,-0.270219413283628,-0.665201262046316,-0.691363618117026,-0.564838094507012,-0.172072841077794,0.0492260757869639,0.46,0.44,0.38,0.76,0.46,0.5,0.588235294117647,0.777777777777778,0.470588235294118,0.712418300653595,0.797385620915033,0.790849673202614,0.128235294117647,0.337777777777778,0.0905882352941176,-0.0475816993464052,0.337385620915033,0.290849673202614,"34.pastoralists","34","ben",0,2.22,33.78,1,0,37200,0.114588235294118
"17",0.234603174603175,0.08,0.288,0.0293532467532468,0.897889793048021,0.757777777777778,0.225762146199857,0.0169905564398815,0,0.0635021828490658,-0.931239185837254,0.767320294781976,0.405228758169935,0.0392156862745098,0.0980392156862745,0.00445632798573975,0.417729053646775,0.657952069716776,0.399480592768872,0.0422014074127603,0.0869960468910635,0.0446067944696899,-0.437799218741529,0.31614618761843,0.17062558356676,-0.0407843137254902,-0.189960784313725,-0.024896918767507,0.480160739401246,-0.0998257080610022,0.173718446569015,0.0252108509728788,0.0869960468910635,-0.0188953883793758,0.493439967095725,-0.451174107163546,0.613333333333333,0.686666666666667,0.78,0.933333333333333,0.773333333333333,0.76,0.535947712418301,0.568627450980392,0.633986928104575,0.888888888888889,0.562091503267974,0.758169934640523,-0.0773856209150326,-0.118039215686275,-0.146013071895425,-0.0444444444444445,-0.211241830065359,-0.00183006535947716,"35.farmers","35","ben",1,2.75,36.52,0,0.3,35736,0.0948529411764706
"18",0.254774603174603,0.252,1.168,0.0524372294372294,0.858559322885272,0.403888888888889,0,0.253738854811975,0.503307360866069,0.290638037901745,-0.819587702813382,0,0.137542794895736,0,0,0,0.635145640534695,0.666666666666667,0,0,0,0,-0.677504070178714,0.204302605999215,-0.117231808278867,-0.252,-1.168,-0.0524372294372294,0.223413682350577,0.262777777777778,0,-0.253738854811975,-0.503307360866069,-0.290638037901745,0.142083632634668,0.204302605999215,0.353333333333333,0.285714285714286,0.293333333333333,0.733333333333333,0.38,0.360544217687075,0.542483660130719,0.679738562091503,0.542483660130719,0.745098039215686,0.784313725490196,0.705882352941176,0.189150326797386,0.394024276377218,0.249150326797386,0.011764705882353,0.404313725490196,0.345338135254102,"35.pastoralists","35","ben",1,1.36734693877551,30.04,1,0,27050,0.14878431372549
"19",0.504410866910867,0.384615384615385,1.44230769230769,0.113583916083916,0.540284201557936,0.635683760683761,0.680573955077955,0.722753027044202,0.779404364812613,0.641654571106769,-0.412970182411912,0.485901560165764,0.658138811079988,0.243137254901961,1.18039215686275,0.0826132473191297,0.132366533111135,0.651416122004357,0.750491754021525,0.507671290610521,0.469860439686175,0.56572507244668,0,0.171865222145364,0.153727944169121,-0.141478129713424,-0.261915535444947,-0.0309706687647864,0.407917668446801,0.0157323613205966,0.0699177989435702,-0.215081736433682,-0.309543925126438,-0.0759294986600892,0.412970182411912,-0.314036338020399,0.397435897435897,0.57051282051282,0.620915032679739,0.823529411764706,0.641025641025641,0.762820512820513,0.483660130718954,0.542483660130719,0.673202614379085,0.738562091503268,0.751633986928105,0.718954248366013,0.0862242332830568,-0.0280291603821016,0.0522875816993463,-0.0849673202614378,0.110608345902464,-0.0438662644544997,"37.farmers","37","nas",0,2.13461538461538,35.8461538461538,0,0.384615384615385,20396.1538461538,0.0470588235294117
"20",0.40315873015873,0.212,0.768,0.0479004329004329,0.475356590315451,0.562666666666667,0.521125945894313,0.23646366002323,0.390142607004774,0.203256185535255,-0.142408159898884,0.287547815582443,0.557835356364768,0.352941176470588,1.41176470588235,0.149163907987437,0.205969223132291,0.808061002178649,0.666348329089627,0.689765602201822,0.66966252952112,0.890019769486715,-0.171515465036537,0.632133476865058,0.154676626206038,0.140941176470588,0.643764705882353,0.101263475087004,0.26938736718316,0.245394335511983,0.145222383195314,0.453301942178593,0.279519922516345,0.686763583951459,-0.0291073051376523,0.344585661282615,0.36734693877551,0.486666666666667,0.573333333333333,0.753333333333333,0.586666666666667,0.606666666666667,0.588235294117647,0.941176470588235,0.714285714285714,0.718954248366013,0.928104575163399,0.954248366013072,0.220888355342137,0.454509803921569,0.140952380952381,-0.0343790849673202,0.341437908496732,0.347581699346405,"37.pastoralists","37","nas",0,1.18,37.14,1,0.52,32228,-0.111921568627451
"21",0.652507936507936,0.34,1.328,0.0967238095238095,0.557454942736588,0.786666666666667,0.877767752566248,0.578445808145384,0.68523734044107,0.549854735072162,-0.432657752042217,0.789197498994788,0.673249299719888,0.372549019607843,1.06666666666667,0.137704778881249,0.276499988180926,0.812636165577342,0.688440669985494,0.59329368097611,0.682735808194286,0.609727116078534,-0.232428596056142,0.692820688103623,0.0207413632119515,0.0325490196078431,-0.261333333333333,0.0409809693574399,0.280954954555662,0.0259694989106755,-0.189327082580754,0.0148478728307258,-0.00250153224678307,0.0598723810063722,0.200229155986075,-0.0963768108911655,0.713333333333333,0.72,0.8,0.886666666666667,0.82,0.78,0.535947712418301,0.862745098039216,0.901960784313726,0.77124183006536,0.928104575163399,0.875816993464052,-0.177385620915033,0.142745098039216,0.101960784313725,-0.115424836601307,0.108104575163399,0.0958169934640523,"4.farmers","4","nas",1,2.76,35.1,0.02,0.4,27661,-0.043686274509804
"22",0.642738095238095,0.332,1.416,0.08604329004329,0.550971267832027,0.710222222222222,1,0.554254166337888,0.685440449581861,0.476613104674563,-0.352578222681381,0.679191753250441,0.692773199023199,0.415384615384615,1.25769230769231,0.150485625485625,0.168875770853619,0.786858974358974,0.885497700824781,0.688153769311823,0.762116730230306,0.716328983328473,-0.0883932656233021,0.560341619240851,0.0500351037851038,0.0833846153846154,-0.158307692307692,0.0644423354423354,0.382095496978408,0.0766367521367521,-0.114502299175219,0.133899602973935,0.0766762806484456,0.23971587865391,0.264184957058079,-0.11885013400959,0.693333333333333,0.653061224489796,0.653333333333333,0.913333333333333,0.686666666666667,0.666666666666667,0.576923076923077,0.871794871794872,0.797385620915033,0.717948717948718,0.895424836601307,0.871794871794872,-0.116410256410256,0.218733647305076,0.144052287581699,-0.195384615384615,0.208758169934641,0.205128205128205,"4.pastoralists","4","nas",1,2.26086956521739,39.34,1,0.5,17182,-0.0735384615384616
"23",0.45412851037851,0.442307692307692,2.45384615384615,0.14001998001998,0.462842730406022,0.635683760683761,0.663006915361239,1,0.907857651169213,1,-0.195863574413814,0.52494118960452,0.686750700280112,0.411764705882353,1.68627450980392,0.165823501117619,0.291320072332731,0.848583877995643,0.808038860449894,0.738846256818357,0.734247931819495,0.874171575684091,-0.295585416086632,0.821535472089691,0.232622189901602,-0.0305429864253393,-0.767571644042232,0.0258035210976388,0.171522658073291,0.212900117311882,0.145031945088655,-0.261153743181643,-0.173609719349718,-0.125828424315909,-0.0997218416728178,0.29659428248517,0.461538461538462,0.544871794871795,0.594771241830065,0.873333333333333,0.666666666666667,0.705128205128205,0.69281045751634,0.797385620915033,0.934640522875817,0.869281045751634,0.92156862745098,0.875816993464052,0.231271995977878,0.252513826043238,0.339869281045752,-0.00405228758169929,0.254901960784314,0.170688788335847,"5.farmers","5","nas",0,2.2,34.1730769230769,0,0.384615384615385,22050,0.0809954751131222
"24",0.475007936507936,0.356,1.108,0.0859896103896104,0.396966244725738,0.607222222222222,0.701569205907438,0.571520325022062,0.796573789340489,0.459548105450261,-0.0281263114986256,0.411420341637505,0.575457875457875,0.488461538461538,1.05769230769231,0.19007104007104,0.188156384754486,0.771367521367521,0.728914641476041,0.756606084630714,0.888083853768195,0.788367980634254,-0.0813748825145486,0.544239781280096,0.100449938949939,0.132461538461538,-0.0503076923076924,0.10408142968143,0.208809859971252,0.164145299145299,0.0273454355686031,0.185085759608651,0.0915100644277052,0.328819875183993,-0.0532485710159231,0.132819439642591,0.413333333333333,0.586666666666667,0.469387755102041,0.784722222222222,0.613333333333333,0.766666666666667,0.474358974358974,0.884615384615385,0.775641025641026,0.705128205128205,0.891025641025641,0.897435897435897,0.061025641025641,0.297948717948718,0.306253270538985,-0.0795940170940171,0.277692307692308,0.130769230769231,"5.pastoralists","5","nas",0,1.77551020408163,39.4,1,0.48,23886,0.0303076923076924
"25",0.688633333333333,0.492,1.864,0.134310822510823,0.490423447860157,0.772222222222222,0.88710189805198,0.975267121933564,1,0.790972064709418,-0.33014071733588,0.765999069107407,0.723319327731092,0.333333333333333,0.992156862745098,0.119412613530261,0.127749116524247,0.676470588235294,0.786517543001953,0.528599117070136,0.600221767677236,0.55211959628851,-0.0125816604409855,0.258167278785785,0.0346859943977591,-0.158666666666667,-0.871843137254902,-0.0148982089805619,0.36267433133591,-0.095751633986928,-0.100584355050027,-0.446668004863428,-0.399778232322764,-0.238852468420908,0.317559056894895,-0.507831790321622,0.793333333333333,0.733333333333333,0.693333333333333,0.893333333333333,0.8,0.72,0.464052287581699,0.640522875816993,0.686274509803922,0.718954248366013,0.738562091503268,0.810457516339869,-0.329281045751634,-0.0928104575163399,-0.00705882352941178,-0.17437908496732,-0.0614379084967319,0.0904575163398693,"50.farmers","50","nas",1,2.58,34.02,0,0.5,20627,-0.0207843137254902
"26",0.58395580454404,0.290196078431373,1.30196078431373,0.0722026992615228,0.564062333794277,0.753812636165577,0.905375300478728,0.428076555948305,0.555236297524518,0.389409757541129,-0.353716493058134,0.665785191245107,0.691300964830377,0.580392156862745,1.8156862745098,0.237948108536344,0.158645159892368,0.681917211328976,0.839664782557452,1,1,1,-0.0911444043639486,0.30487340243184,0.107345160286337,0.290196078431373,0.513725490196078,0.165745409274821,0.40541717390191,-0.0718954248366014,-0.0657105179212764,0.571923444051694,0.444763702475482,0.610590242458871,0.262572088694185,-0.360911788813267,0.816993464052288,0.73202614379085,0.718954248366013,0.797385620915033,0.764705882352941,0.69281045751634,0.366013071895425,0.797385620915033,0.562091503267974,0.69281045751634,0.803921568627451,0.869281045751634,-0.450980392156863,0.065359477124183,-0.156862745098039,-0.104575163398693,0.0392156862745099,0.176470588235294,"50.pastoralists","50","nas",1,1.23913043478261,37.156862745098,1,0.549019607843137,18005.8823529412,-0.16078431372549
"27",0.412622222222222,0.184,0.984,0.0387558441558442,0.606159584086799,0.885555555555556,0.569351044697235,0.18226874683027,0.297564369772812,0.158267434470969,-0.366045422023624,1,0.743030158730159,0.248,1.192,0.0912265512265512,0.25539707655214,0.776666666666667,0.82608691361773,0.482291478627704,0.468734970418482,0.574332783384048,-0.171729703331956,0.577807304886925,0.330407936507937,0.064,0.208,0.0524707070707071,0.350762507534659,-0.108888888888889,0.256735868920495,0.300022731797434,0.17117060064567,0.416065348913078,0.194315718691668,-0.422192695113075,0.9,0.853333333333333,0.9,0.926666666666667,0.886666666666667,0.846666666666667,0.66,0.733333333333333,0.76,0.833333333333333,0.866666666666667,0.806666666666667,-0.24,-0.12,-0.14,-0.0933333333333333,-0.0199999999999999,-0.04,"51.farmers","51","nas",1,1.95652173913043,38.48,0,0.54,27048.32,0.00800000000000001
"28",0.615069841269841,0.328,1.052,0.0764095238095238,0.538225587703436,0.827777777777778,0.917632063104976,0.429142355541862,0.67180360796147,0.396090788521717,-0.265456084723726,0.873480157763506,0.796218487394958,0.56078431372549,1.69411764705882,0.208621226268285,0.0923861527733456,0.788671023965142,1,0.906402134095142,0.943324198560384,0.921898352490952,-0.0185644854987525,0.625877935758645,0.181148646125117,0.23278431372549,0.642117647058823,0.132211702458761,0.44583943493009,-0.0391067538126362,0.0823679368950244,0.47725977855328,0.271520590598914,0.525807563969235,0.246891599224973,-0.247602222004861,0.86,0.806666666666667,0.82,0.893333333333333,0.806666666666667,0.78,0.529411764705882,0.888888888888889,0.718954248366013,0.764705882352941,0.928104575163399,0.901960784313726,-0.330588235294118,0.0822222222222222,-0.101045751633987,-0.128627450980392,0.121437908496732,0.121960784313725,"51.pastoralists","51","nas",1,1.33333333333333,36.38,1,0.5,16886,-0.130274509803922
"29",0.372158008658009,0.203636363636364,0.709090909090909,0.0519748130657222,0.493304564633679,0.691818181818182,0.545806215688393,0.257391344004997,0.340046412473638,0.201415232845316,-0.284473925241601,0.568054045929738,0.40046685340803,0.152941176470588,0.572549019607843,0.0378943496590555,0.431470056376981,0.913943355119826,0.412071325881217,0.236245740834334,0.305114952746071,0.254177358153336,-0.365209066651018,1,0.0283088447500212,-0.0506951871657754,-0.136541889483066,-0.0140804634066666,0.0618345082566974,0.222125173301644,-0.133734889807176,-0.0211456031706628,-0.0349314597275671,0.0527621253080203,-0.0807351414094168,0.431945954070262,0.561728395061728,0.63030303030303,0.678787878787879,0.823899371069182,0.739393939393939,0.715151515151515,0.869281045751634,0.934640522875817,0.915032679738562,0.915032679738562,0.941176470588235,0.908496732026144,0.307552650689906,0.304337492572787,0.236244800950683,0.0911333086693796,0.201782531194296,0.193345216874629,"6.farmers","6","nas",0,2.57692307692308,35.4363636363636,0,0.363636363636364,25247.8727272727,-0.11650623885918
"30",0.492346031746032,0.296,1.104,0.0815748917748918,0.290911844484629,0.681555555555556,0.690161268513494,0.500819912477584,0.54847650338828,0.390194922585815,0,0.521703224238832,0.513661616161616,0.429090909090909,1.00727272727273,0.147905024268661,0.209453851352586,0.821616161616162,0.572476878854034,0.621024551927362,0.774705828699349,0.642363292716684,-0.0822233319116805,0.751353015425539,0.0213155844155845,0.133090909090909,-0.0967272727272728,0.0663301324937689,0.0814579931320438,0.140060606060606,-0.11768438965946,0.120204639449778,0.226229325311069,0.252168370130869,-0.0822233319116805,0.229649791186706,0.493333333333333,0.686666666666667,0.646666666666667,0.826666666666667,0.766666666666667,0.680272108843537,0.593939393939394,0.933333333333333,0.812121212121212,0.79874213836478,0.842424242424242,0.963636363636364,0.100606060606061,0.246666666666667,0.165454545454546,-0.0279245283018867,0.0757575757575758,0.283364254792826,"6.pastoralists","6","nas",0,1.16,30.34,1,0.4,12916,-0.188727272727273
